project_id,spatial_unit,spatial_location,lat,lon,nr_fields,nr_farmers,man_mean_date,man_sd_date,nr_fields_irrigated,nr_fields_weeded,nr_fields_tilled,nr_fields_sowed,nr_fields_harvested,nr_fields_urea,nr_fields_dap,nr_fields_potash,nr_fields_zinc,nr_fields_fungicide,nr_fields_herbicide,nr_fields_pesticide,mean_urea_kg_acre,sd_urea_kg_acre,mean_dap_kg_acre,sd_dap_kg_acre,mean_potash_kg_acre,sd_potash_kg_acre,mean_zinc_kg_acre,sd_zinc_kg_acre,mean_fungicide_kg_acre,sd_fungicide_kg_acre,mean_herbicide_kg_acre,sd_herbicide_kg_acre,dam_mean_date,dam_sd_date,nr_fields_dam_rain,nr_fields_dam_hail,nr_fields_dam_high_temp,nr_fields_dam_low_temp,nr_fields_dam_pest,nr_fields_dam_lodging,nr_fields_dam_wildlife,nr_fields_dam_fire,nr_fields_dam_unclassified,mean_qa,mean_spread,mean_nr_values,total_nr_values,mean_duration,mean_sowing_date,sd_sowing_date,rising,falling,rising_lower_ci,rising_upper_ci,falling_lower_ci,falling_upper_ci
1,sedac,37119,30.3402955414999,76.398244631388,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA
1,sedac,37132,30.3719912290873,76.291708341503,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,11,13.3636363636364,12,12,147,NA,NA,2017-01-27,2017-02-21,2017-01-31,2017-01-25,2017-02-11,2017-02-25
1,sedac,37139,30.3687284223398,76.3308516761852,8,8,2017-01-19,44.0294456314882,7,0,1,5,1,6,1,1,1,1,4,2,40,11.2390297389803,0,0,0,NA,0,0,25,35.3553390593274,0,0,2017-02-05,44.0405339142361,4,3,3,0,0,2,0,0,2,24.125,8.01509332960946,25.125,201,105.75,NA,NA,2016-12-06,2017-02-11,2016-12-08,2016-12-05,2017-02-09,2017-02-13
1,sedac,37166,30.357546750516,76.3063392617219,10,9,2017-02-14,43.9790277069512,7,0,0,4,0,6,3,0,0,1,1,0,28.2352941176471,32.1491240389313,18.75,37.5,NA,NA,NA,NA,0,NA,0,0,2017-03-13,24.1572981281873,1,3,2,1,0,2,2,0,1,28.4444444444444,4.88518650557866,26.6,266,75,NA,NA,2016-12-13,2017-02-11,2016-12-18,2016-12-09,2017-02-09,2017-02-13
1,sedac,37210,30.3609455045355,76.2785989540485,1,1,2017-01-28,58.5772993573449,1,0,0,0,1,1,0,0,0,0,0,0,31.6666666666667,16.0727512683216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-01-19,74.7283971013251,1,1,0,0,0,1,0,0,1,48,3.39583333333333,49,49,163,NA,NA,2016-12-12,2017-03-03,2016-12-14,2016-12-11,2017-02-24,2017-03-07
1,sedac,37305,30.334659946737,76.5860556857079,9,9,2017-01-09,54.442819782677,5,1,0,5,0,4,3,0,0,2,2,1,19.0909090909091,18.4956997459115,0.384615384615385,0.506369683541833,NA,NA,NA,NA,0,0,0,0,2017-02-08,38.8306345791333,4,1,1,0,2,2,0,0,1,30.2857142857143,4.19368824452858,24.5555555555556,221,88.1111111111111,NA,NA,2016-12-12,2017-02-12,2016-12-15,2016-12-10,2017-02-10,2017-02-14
1,sedac,37330,30.3269309317062,76.5774451522113,2,2,2016-12-27,47.6227254218843,2,0,1,2,0,2,2,0,0,0,0,1,46.3,34.5866062708288,21.0833333333333,33.2605645098689,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-16,NA,0,0,0,0,0,1,0,0,0,24.5,7.49743589743589,25.5,51,130,NA,NA,2016-12-06,2017-02-07,2016-12-07,2016-12-04,2017-02-05,2017-02-09
1,sedac,37397,30.3102585158057,76.5977677221043,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-08,4.24264068711928,1,0,0,0,1,1,0,0,0,6,22.5,7,7,135,NA,NA,2016-12-31,2017-02-17,NA,2016-11-24,2017-01-27,NA
1,sedac,37435,30.3061619445748,76.6076389222211,1,1,2017-01-20,53.372901988431,1,0,0,1,0,1,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,20,7.35,21,21,147,NA,NA,2016-12-30,2017-02-11,2017-01-03,2016-12-26,2017-02-10,2017-02-12
1,sedac,37448,30.3006422327803,76.5909180616027,8,8,2017-01-16,38.7745523390137,5,0,1,5,0,5,3,0,0,2,3,1,70.7647058823529,49.5132929269564,65,75.0555349946514,NA,NA,NA,NA,0,0,85.4545454545455,58.2002811614577,2017-02-24,42.408444801433,0,0,0,0,1,2,0,0,0,20.5714285714286,9.625522413212,19,152,73.875,NA,NA,2016-12-03,2017-02-07,2016-12-04,2016-12-01,2017-02-04,2017-02-11
1,sedac,37493,30.2855907478503,76.2531848402559,1,1,2017-01-18,57.6831383026656,1,0,0,0,1,1,0,0,0,0,1,0,50,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2017-03-09,2.82842712474619,1,0,0,0,0,1,0,0,0,63,2.44444444444444,64,64,154,NA,NA,2016-12-06,2017-02-10,2016-12-08,2016-12-04,2017-02-09,2017-02-12
1,sedac,37506,30.2784720813829,76.2409201669058,4,4,2017-03-09,45.973594905896,1,0,0,2,1,1,0,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2017-04-02,7.42967024840268,2,1,0,0,0,2,0,0,0,22.5,4.4547619047619,23.5,94,100.25,NA,NA,2016-12-07,2017-02-07,2016-12-08,2016-12-05,2017-02-05,2017-02-09
1,sedac,37528,30.2737213557368,76.2281603841586,3,3,2017-01-18,48.2282334322957,3,0,0,2,0,2,1,0,0,0,1,2,39,18.9208879284245,4,NA,NA,NA,NA,NA,NA,NA,0,NA,2017-02-09,28.0659936578059,2,0,0,0,0,2,0,0,0,36.3333333333333,7.23351400180668,37.3333333333333,112,128.333333333333,NA,NA,2016-12-04,2017-02-10,2016-12-05,2016-12-03,2017-02-08,2017-02-12
1,sedac,37589,30.2583850443126,76.2576862005203,3,3,2017-01-07,34.0363950863806,2,0,0,0,0,2,0,0,0,0,1,0,50,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2017-03-31,8.48528137423857,1,1,0,0,0,1,0,0,0,17,6.02801120448178,18,54,85.6666666666667,NA,NA,2016-12-05,2017-02-07,2016-12-07,2016-12-03,2017-02-01,2017-02-12
1,sedac,37643,30.242625401366,76.2659882317794,3,3,2017-01-30,35.6830931570527,2,0,0,1,0,2,1,0,0,0,0,0,58.3863636363636,68.2339395564962,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2017-02-21,26.3145502632205,2,2,0,0,0,0,0,0,0,28,5.84494773519165,29,87,133,NA,NA,2017-01-03,2017-02-13,2017-01-08,2016-12-29,2017-02-09,2017-02-16
1,sedac,37714,30.2299403724769,76.2793335533049,8,6,2017-01-16,35.7973967357071,8,0,1,3,1,6,1,0,0,0,2,3,59.3333333333333,51.0136958386723,100,53.4522483824849,NA,NA,NA,NA,NA,NA,100,64.5497224367903,2017-02-07,34.8116769612274,7,5,2,0,2,4,0,0,1,21.1428571428571,7.57658406219631,19.5,156,87.75,NA,NA,2016-12-06,2017-02-11,2016-12-08,2016-12-04,2017-02-09,2017-02-16
1,sedac,37723,30.2228937032043,76.249710407027,1,1,2017-01-12,NA,1,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,22,3,3,44,NA,NA,NA,NA,NA,NA,NA,NA
1,sedac,37740,30.2154534258077,76.3601059485443,1,1,2017-01-17,54.8002433084623,1,0,0,0,1,1,0,0,0,0,0,1,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-02-08,68.8752495458274,1,1,0,0,0,0,0,0,0,18,8.05555555555556,19,19,145,NA,NA,2016-12-05,2017-02-04,2017-01-05,2016-12-02,2017-01-31,2017-02-11
1,sedac,37765,30.2151669440666,76.2023106676281,3,3,2016-12-25,18.0092568789868,1,0,0,0,0,1,0,1,0,0,1,0,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0,NA,2017-02-05,NA,0,0,0,0,0,0,0,0,1,20.5,8.08333333333333,15,45,50.3333333333333,NA,NA,2016-12-22,2017-02-23,2016-12-26,2016-12-18,2017-02-22,2017-02-26
1,sedac,37799,30.203326413439,76.3795752538233,2,1,2016-11-28,5.06622805119022,1,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,3,3.66666666666667,2.5,5,5.5,NA,NA,2017-01-06,NA,NA,NA,NA,NA
1,sedac,37827,30.2024731578328,76.2036014207294,5,5,2017-03-13,41.6276483975628,1,0,0,4,0,2,0,0,0,0,0,1,85.3333333333333,87.1225190942809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-02-26,35.9212100761282,2,0,0,0,0,0,0,0,1,11.75,17.2232142857143,10.4,52,97.2,NA,NA,2016-12-17,2017-02-09,2016-12-19,2016-12-15,2017-02-01,2017-02-26
1,sedac,37828,30.2004789875305,76.3026032554999,13,13,2017-01-27,42.021316139562,13,1,0,7,0,11,2,1,1,0,1,2,31.8863636363636,34.9871843042436,0.115384615384615,0.588348405414552,0,NA,0,NA,NA,NA,0,NA,2017-03-14,41.8687523607096,1,6,0,0,0,2,0,0,0,29.4615384615385,6.52519923929935,30.4615384615385,396,132.076923076923,NA,NA,2016-12-08,2017-02-11,2016-12-09,2016-12-07,2017-02-09,2017-02-12
1,sedac,37857,30.1904738764693,76.2860895067037,1,1,2017-01-05,57.4203796574004,1,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2017-03-29,15.0111069989303,1,1,0,0,0,1,0,0,0,61,2.32786885245902,62,62,142,NA,NA,2016-12-03,2017-02-02,2016-12-06,2016-12-01,2017-01-31,2017-02-03
1,sedac,37869,30.1949908561204,76.3930968995157,1,1,2016-11-19,NA,0,0,1,1,0,0,1,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,5,21.4,6,6,107,NA,NA,2017-02-14,2017-03-01,NA,2016-12-27,2017-02-24,2017-03-06
1,sedac,37890,30.1896845053999,76.3844540151324,1,1,2016-12-04,9.63932916061417,1,1,1,1,0,1,1,1,1,1,0,1,3,0,3,0,3,0,3,0,3,0,NA,NA,2016-12-04,9.63932916061417,1,1,1,1,1,1,0,0,1,4,6.25,5,5,25,NA,NA,2016-12-07,2016-12-14,NA,NA,NA,NA
1,sedac,37902,30.1791255427056,76.3772740908828,1,1,2017-02-02,41.0150378926234,1,0,0,1,0,1,0,0,0,0,0,0,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-04-06,NA,1,1,0,0,0,1,0,0,0,47,3.02127659574468,48,48,142,NA,NA,2016-12-18,2017-02-11,2016-12-19,2016-12-16,2017-02-09,2017-02-12
1,sedac,38090,30.1236572573051,76.2716249382947,6,6,2017-01-15,34.0820089392238,2,0,0,2,0,2,2,0,0,0,2,0,20.6,26.8384053177531,0,0,NA,NA,NA,NA,NA,NA,0,0,2017-03-07,25.2249876114935,1,0,0,0,0,1,0,0,0,21,5.66458333333333,15,90,62,NA,NA,2016-12-29,2017-02-25,2017-01-03,2016-12-17,2017-02-16,2017-03-06
1,sedac,38098,30.1219321914369,76.3200925243843,2,2,2017-02-12,34.6835513103987,2,1,1,1,0,1,1,0,0,1,1,1,100,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,2017-02-16,33.4095075569095,2,2,1,1,1,1,0,0,0,36.5,3.23158307210031,37.5,75,114,NA,NA,2016-12-24,2017-02-20,2016-12-26,2016-12-23,2017-02-16,2017-02-22
1,sedac,38104,30.1196314769601,76.3353383185988,5,5,2017-01-22,46.099123274382,4,0,0,2,0,2,0,0,0,0,2,0,54,27.0185121722126,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2017-01-04,43.9946335111202,1,1,0,1,0,1,0,0,1,19.4,7.37734848484848,20.4,102,84.6,NA,NA,2016-12-05,2017-02-10,2016-12-07,2016-12-03,2017-02-06,2017-02-17
1,sedac,38158,30.0989471348737,76.2315235116054,9,9,2017-02-02,43.3548387778636,6,0,0,1,3,7,1,0,0,0,2,2,50.4166666666667,17.3805446788452,0,NA,NA,NA,NA,NA,NA,NA,0,0,2017-02-20,27.4170827874052,4,1,0,0,0,3,0,0,1,38.3333333333333,6.1231629420185,39.3333333333333,354,104.333333333333,NA,NA,2016-12-10,2017-02-23,2016-12-14,2016-12-02,2017-02-20,2017-02-24
1,sedac,55565,30.2697921199626,77.2906329867323,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,8,3.125,9,9,25,NA,NA,2016-12-16,NA,NA,NA,NA,NA
1,sedac,55577,30.2614609729655,77.287392736224,3,3,2017-01-29,39.9760120379902,3,0,0,1,1,3,0,0,0,0,0,2,34.5,18.3380946198266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-22,20.2928558857545,2,1,0,0,0,0,0,0,0,39.6666666666667,6.02894327894327,40.6666666666667,122,134.666666666667,NA,NA,2017-01-08,2017-02-02,2017-01-10,2017-01-06,2017-01-31,2017-02-04
1,sedac,55580,30.2565780200233,77.2843608491154,3,3,2017-01-23,44.4063405036159,2,0,0,1,0,2,2,1,0,1,0,1,45.25,29.5,36,32.86335345031,0,0,NA,NA,0,NA,NA,NA,2017-02-27,14.7503026603331,1,0,0,0,0,1,0,0,0,12,14.9867149758454,13,39,117.666666666667,NA,NA,2016-12-18,2017-02-11,2017-01-08,2016-12-06,2017-02-04,2017-02-22
1,sedac,55613,30.1510962210443,77.4083957763757,3,3,2017-02-06,52.6811161612964,2,0,0,0,1,1,0,0,0,0,0,0,25.5,34.6482322781408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-02-19,34.4189870081423,0,1,1,0,0,0,0,0,0,24,8.55526315789474,17,51,91.6666666666667,NA,NA,2016-12-22,2017-02-08,2016-12-26,2016-12-14,2017-02-05,2017-02-12
1,sedac,55678,30.2376211546275,77.1727471526854,4,4,2017-01-29,49.3016263658598,4,0,0,3,0,3,1,0,1,1,0,0,17.9090909090909,23.6197144159473,50,NA,NA,NA,1,0,0,0,NA,NA,2017-02-18,20.5060966544099,1,0,0,0,0,0,0,0,1,17.25,7.76415441176471,18.25,73,111,NA,NA,2016-12-05,2017-01-26,2016-12-10,2016-12-01,2017-01-20,2017-01-30
1,sedac,55838,30.2542047597227,77.2376692401348,7,6,2017-01-18,52.7738386777055,5,0,1,4,0,3,1,1,0,1,2,2,45,11.1803398874989,0,0,0,0,NA,NA,0,NA,0,0,2016-12-18,35.0591813770717,3,0,1,1,1,1,1,0,0,23.1666666666667,4.80453625894803,21,147,100.571428571429,NA,NA,2016-12-22,2017-02-08,2016-12-25,2016-12-19,2017-02-06,2017-02-10
1,sedac,55842,30.2497225639646,77.182569224993,5,5,2017-01-27,34.4236930944154,4,0,1,1,0,5,5,2,1,0,0,0,80,24.8525060873854,38.4615384615385,36.2505526040992,0,0,0,NA,NA,NA,NA,NA,2017-03-26,5.65685424949238,1,0,0,0,0,0,0,0,0,26.4,3.73650653305826,27.4,137,94.6,NA,NA,2017-01-05,2017-02-25,2017-01-09,2016-12-29,2017-02-22,2017-02-28
1,sedac,55847,30.2372306482121,77.2191677124556,7,7,2017-02-10,48.3947477822049,5,1,0,5,1,5,1,0,1,0,0,3,20.2222222222222,23.6049665207228,0,NA,NA,NA,50,NA,NA,NA,NA,NA,2017-02-17,21.5104625705725,2,1,0,0,1,0,1,0,0,17.7142857142857,13.7230955445241,18.7142857142857,131,114.857142857143,NA,NA,2016-12-12,2017-02-13,2016-12-15,2016-12-09,2017-02-11,2017-02-15
1,sedac,55849,30.2403839451853,77.2515827310102,2,1,2017-01-04,13.4350288425444,0,0,0,0,0,1,0,0,0,0,1,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2017-02-10,13.1858510027479,1,0,1,1,0,1,0,0,0,25,3.08,13.5,27,38.5,NA,NA,2016-12-25,2017-02-05,2016-12-27,2016-12-24,2017-01-16,2017-02-20
1,sedac,55866,30.2216173995748,77.2072517613112,2,2,2017-01-12,28.6128370568954,2,0,0,0,0,1,1,1,0,1,0,1,41.6666666666667,14.4337567297406,50,NA,0,NA,NA,NA,0,NA,NA,NA,2016-12-18,NA,0,0,0,0,0,0,1,0,0,17,6.78070175438596,18,36,113.5,NA,NA,2016-12-16,2017-01-13,2016-12-18,2016-12-14,2017-01-08,2017-02-16
1,sedac,55867,30.224815858114,77.1704989657219,6,6,2017-01-16,41.0382008447182,3,0,0,0,1,5,3,2,3,2,3,1,79.5853658536585,60.1115528038314,80.9722222222222,66.3348588003584,95,60.086476143843,99.6428571428571,62.0383479289755,7.14285714285714,18.8982236504614,13.3333333333333,20.6559111797729,2017-03-01,27.3874556553311,2,1,0,0,0,0,0,0,0,36.3333333333333,7.09225161680705,37.3333333333333,224,103.166666666667,NA,NA,2016-12-09,2017-02-06,2016-12-12,2016-12-06,2017-02-04,2017-02-09
1,sedac,55870,30.2194133953237,77.1882840253178,1,1,2017-01-11,35.4584263610217,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,29,3.75862068965517,30,30,109,NA,NA,2016-12-15,2017-02-03,2017-01-11,2016-12-05,2017-01-29,2017-02-05
1,sedac,55875,30.214735711606,77.2102847633756,2,1,2017-01-03,51.2913248025434,0,1,0,1,0,1,0,0,0,0,0,1,25.5,34.6482322781408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,10,4,6,12,20,NA,NA,2017-01-03,2017-02-13,2017-01-08,2017-01-01,2017-01-24,2017-03-15
1,sedac,55880,30.2044026617386,77.2223633124929,4,4,2017-02-04,51.358110903299,2,0,1,3,0,2,2,1,1,2,0,2,50,0,25,35.3553390593274,25,35.3553390593274,25,35.3553390593274,0,0,NA,NA,2017-01-28,NA,1,1,0,0,0,0,0,0,0,6.75,16.2083333333333,7.75,31,101.75,NA,NA,2017-01-08,2017-02-12,2017-01-12,2017-01-05,2017-01-29,2017-02-18
1,sedac,55903,30.1894747829948,77.2189968825798,7,7,2017-01-08,37.7274688358748,5,2,0,1,0,6,2,0,0,1,1,2,709.454545454545,2252.29706582575,0.5,0.707106781186548,NA,NA,NA,NA,0,NA,0,NA,2016-12-15,17.0475525404396,2,1,0,0,0,0,1,0,1,18,7.10266580995217,16.5714285714286,116,77.8571428571429,NA,NA,2017-01-17,2017-02-26,2017-01-19,2017-01-15,2017-02-22,2017-03-02
1,sedac,55917,30.1778805719906,77.2393413171499,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA
1,sedac,55933,30.1451808207099,77.4219951417545,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA
1,sedac,55944,30.1473623686783,77.3510522615669,8,7,2017-01-14,31.294682341528,3,3,0,2,0,6,4,0,0,0,0,2,10.8666666666667,20.2550405249327,5.45454545454545,14.780822956545,NA,NA,NA,NA,NA,NA,NA,NA,2017-02-20,41.887604712748,1,2,1,0,0,0,0,0,1,12,16.3200793650794,10,80,70,NA,NA,2017-01-11,2017-03-05,2017-01-14,2017-01-07,2017-02-26,2017-03-10
1,sedac,55946,30.1385825362054,77.3660509811583,2,2,2016-12-29,34.7770677953798,2,0,0,1,0,2,2,1,1,0,0,0,50,0,10,22.3606797749979,12.5,25,12.5,25,NA,NA,NA,NA,2017-02-01,50.2045814642449,0,0,0,0,1,0,1,0,0,7,14.0333333333333,8,16,87.5,NA,NA,2016-12-07,2016-12-11,NA,2016-12-06,2016-12-10,2016-12-12
1,sedac,56504,29.8116587127182,74.7677449396506,5,4,2017-01-04,11.7132403714771,2,0,0,0,1,2,0,0,0,0,0,0,43.3333333333333,7.63762615825973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-12-23,1.4142135623731,1,0,0,0,0,0,1,0,0,4.75,1.85416666666667,4.8,24,8.4,NA,NA,2017-01-07,2017-01-13,2017-01-10,2017-01-05,2017-01-12,2017-01-14
1,sedac,56506,29.8033291021639,74.7227381186168,8,7,2017-02-09,33.1831937982068,6,1,0,4,3,6,1,0,0,1,2,2,29.6923076923077,13.5854371502761,17,28.5832118559129,NA,NA,NA,NA,0,0,0,0,2017-02-18,30.6591476289432,0,1,2,1,0,0,0,0,0,34.7142857142857,6.32279842342342,31.625,253,103.625,NA,NA,2016-12-31,2017-02-03,2017-01-01,2016-12-30,2017-02-01,2017-02-05
1,sedac,56508,29.7705057859814,74.6683592335722,2,2,2017-02-10,79.9030662740799,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,38,2,4,38,NA,NA,2017-01-06,2017-02-14,NA,NA,NA,NA
1,sedac,56511,29.7926709959568,74.7672029545694,2,2,2017-02-16,11.9303534454489,1,0,0,0,0,1,0,0,1,0,0,0,11,16.4620776331543,NA,NA,NA,NA,1.5,0.707106781186548,NA,NA,NA,NA,2017-02-26,NA,0,0,1,0,0,0,0,0,0,10,10.1309523809524,11,22,84.5,NA,NA,2017-01-10,2017-01-31,2017-01-14,2017-01-05,2017-01-28,2017-02-03
1,sedac,56514,29.7744709187453,74.7295745172069,2,2,2017-02-02,44.9417001264573,2,0,0,1,0,2,1,0,0,0,0,1,40.75,18.2893411581719,45.8333333333333,10.2062072615966,NA,NA,NA,NA,NA,NA,NA,NA,2017-01-21,21.920310216783,0,0,1,0,1,0,0,0,0,12,5.59473684210526,13,26,75.5,NA,NA,2016-12-14,2016-12-20,2016-12-16,2016-12-12,2016-12-18,2016-12-22
1,sedac,56515,29.7721344792134,74.7614000914455,11,9,2017-02-10,35.9982724848089,6,0,0,5,2,6,5,0,1,1,2,1,40.4545454545455,10.2247471629109,6.66666666666667,14.8712422532163,NA,NA,0,0,0,NA,0,0,2017-02-03,34.6357886384868,0,0,3,3,3,1,2,0,0,14.6363636363636,14.5352566678404,15.6363636363636,172,93.9090909090909,NA,NA,2017-01-01,2017-02-14,2017-01-03,2016-12-30,2017-02-09,2017-02-18
1,sedac,56649,29.6836544634334,74.9683017119216,1,1,2017-01-22,31.8198051533946,1,0,0,0,0,1,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,24,3.5,25,25,84,NA,NA,2016-12-28,2017-02-10,2017-01-13,2016-12-27,2017-02-05,2017-02-15
1,sedac,56653,29.6666692265644,74.9569945728528,4,3,2017-01-21,38.2500544661922,0,0,0,1,0,2,1,0,0,0,0,0,50,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,5,19.1875,6,24,65.25,NA,NA,2017-01-03,2017-01-16,2017-01-06,2017-01-02,2017-01-11,2017-02-21
1,sedac,56661,29.6518849953749,75.0055050735747,13,13,2017-01-22,31.2706705829868,10,0,0,3,0,8,0,0,0,1,1,1,51.875,11.6726175299288,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2017-01-05,NA,0,0,0,0,0,0,1,0,0,8.15384615384615,13.418666840406,9.15384615384615,119,67.8461538461538,NA,NA,2016-12-28,2017-02-16,2017-01-08,2016-12-27,2017-02-13,2017-02-19
1,sedac,56664,29.6399093781493,74.9537928444573,2,2,2017-03-03,30.8755566751435,1,0,0,1,0,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-01-20,NA,0,0,1,0,0,0,0,0,0,15,12.1335403726708,16,32,122.5,NA,NA,2016-12-23,2017-02-02,2016-12-24,2016-12-22,2017-01-29,2017-02-06
1,sedac,56668,29.6348773875178,75.0310304632992,1,1,2017-01-06,26.1629509039023,1,0,0,0,0,1,0,0,0,0,0,0,90,56.5685424949238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,3,16.6666666666667,4,4,50,NA,NA,2016-12-30,NA,NA,NA,NA,NA
1,sedac,56669,29.6218446167915,74.9916498792198,4,4,2017-02-17,32.1421834926848,4,0,0,1,0,4,1,0,0,2,0,2,31.3,21.7462640469576,50,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,32.25,4.21012636012636,33.25,133,123.5,NA,NA,2016-12-26,2017-02-16,2016-12-27,2016-12-25,2017-02-13,2017-02-19
1,sedac,56686,29.5989967712118,75.0075956633668,1,1,2016-12-21,16.0286202358989,1,0,0,0,0,1,0,0,0,0,0,0,43.75,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,16,4.75,17,17,76,NA,NA,2017-01-25,2017-02-07,2017-01-29,2017-01-22,2017-02-02,2017-02-08
1,sedac,56698,29.5519718133725,74.9792693365874,2,2,2017-02-26,49.335585534176,1,0,0,1,0,1,0,0,0,0,1,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,8.5,13.4916666666667,9.5,19,97.5,NA,NA,2016-12-26,2017-01-14,2016-12-28,2016-11-20,2017-01-10,2017-02-15
1,sedac,56707,29.5304457946928,74.9527562804972,4,4,2017-03-23,38.2790505927944,0,1,0,2,1,1,0,0,0,0,0,1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,4.75,15.5904761904762,5.75,23,87,NA,NA,2016-12-30,2017-01-28,2016-12-31,2016-12-29,2017-01-25,2017-02-01
1,sedac,56714,29.5041394132441,75.0138966029698,4,4,2017-02-15,34.7650120179191,4,0,0,1,1,3,0,0,0,0,1,1,30.4,26.8384053177531,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,6,13.7508928571429,7,28,72.5,NA,NA,2016-12-31,2017-02-10,2017-01-03,2016-12-28,2017-02-03,2017-02-22
1,sedac,56716,29.4934331854959,74.9918091962499,1,1,2017-03-20,17.6162803489651,0,0,0,1,0,1,0,0,0,0,0,0,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-10,6.36396103067893,0,0,0,0,1,0,1,0,0,3,23,4,4,69,NA,NA,NA,2017-02-18,NA,NA,NA,NA
